Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.AOR3Mutator,isPalindrome,10,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator,isPalindrome,9,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator,isPalindrome,10,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator,isPalindrome,5,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator,isPalindrome,11,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator,isPalindrome,11,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator,isPalindrome,5,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator,isPalindrome,11,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator,isPalindrome,11,SURVIVED,none
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator,isPalindrome,5,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
